"","station","Date","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM"
"1258","Aotizhongxin",2016-08-09,43.7916666666667,4.375,45.8333333333333,1079.16666666667,116.791666666667,27.8208333333333,1004.04166666667,20.3083333333333,0,1.57083333333333
"1259","Aotizhongxin",2016-08-10,NA,NA,NA,NA,NA,30.4916666666667,1002.44583333333,24.1958333333333,0,2.27083333333333
"1260","Aotizhongxin",2016-08-11,83.0833333333333,3.29166666666667,25.2916666666667,841.666666666667,119.041666666667,32.0041666666667,1001.99583333333,25.5416666666667,0,1.94166666666667
"1261","Aotizhongxin",2016-08-12,NA,NA,NA,NA,NA,29.4208333333333,1001.125,25.0166666666667,0.504166666666667,1.625
"1262","Aotizhongxin",2016-08-13,22.6666666666667,2.66666666666667,47.4583333333333,675,27.25,27.8916666666667,1001.41666666667,20.4625,0,1.375
"1263","Aotizhongxin",2016-08-14,20.2916666666667,2.45833333333333,NA,516.666666666667,NA,29.1541666666667,1001.9125,18.2333333333333,0,1.36666666666667
"1264","Aotizhongxin",2016-08-15,21.7916666666667,2.04166666666667,35.5416666666667,570.833333333333,69.5833333333333,25.5666666666667,1003.87083333333,18.6916666666667,0.375,1.6375
"1265","Aotizhongxin",2016-08-16,23.6666666666667,2,NA,495.833333333333,NA,26.4083333333333,1001.27083333333,19.2833333333333,0,1.6
"1266","Aotizhongxin",2016-08-17,64.1666666666667,2,65.7916666666667,900,34.9166666666667,25.4791666666667,999.933333333333,21.9,0.0791666666666667,0.991666666666667
"1267","Aotizhongxin",2016-08-18,82.4166666666667,2,NA,1583.33333333333,NA,23.35,997.658333333333,22.45,0.979166666666667,1.30833333333333
"1268","Aotizhongxin",2016-08-19,19.75,2,31.9166666666667,845.833333333333,73.5833333333333,27.9208333333333,1001.34583333333,20.775,0,2.02083333333333
"1269","Aotizhongxin",2016-08-20,56.375,2,NA,1020.83333333333,NA,27.7208333333333,1004.5375,21.3958333333333,0,1.09583333333333
"1270","Aotizhongxin",2016-08-21,51.0833333333333,2.04166666666667,43.125,779.166666666667,145.166666666667,28.9166666666667,1005.10416666667,22.0333333333333,0,1.425
"1271","Aotizhongxin",2016-08-22,44.1666666666667,6.5,NA,820.833333333333,NA,29.3625,1007.08333333333,19.5708333333333,0,1.75
"1272","Aotizhongxin",2016-08-23,65.5833333333333,7.79166666666667,36.0416666666667,716.666666666667,101.458333333333,27.9375,1002.75416666667,20.125,0,1.5
"1273","Aotizhongxin",2016-08-24,77.7916666666667,NA,NA,NA,NA,27.8833333333333,1000.29583333333,21.5583333333333,0,1.03333333333333
"1274","Aotizhongxin",2016-08-25,19.2083333333333,2.08333333333333,32,333.333333333333,57.7083333333333,27.25,1006.575,12.525,0,2.90833333333333
"1275","Aotizhongxin",2016-08-26,9.91666666666667,2,NA,225,NA,24.5625,1012.18333333333,8.15,0,1.5125
"1276","Aotizhongxin",2016-08-27,13.875,3.04166666666667,47.75,341.666666666667,40,24.5375,1008.59583333333,10.5083333333333,0.0375,1.36666666666667
"1277","Aotizhongxin",2016-08-28,11.0416666666667,2.625,NA,187.5,NA,25.6666666666667,1007.84583333333,9.9,0,1.65833333333333
"1278","Aotizhongxin",2016-08-29,17.625,2.41666666666667,47.4583333333333,287.5,64.9166666666667,25.5166666666667,1007.62916666667,11.375,0,1.49583333333333
"1279","Aotizhongxin",2016-08-30,31.1666666666667,2.29166666666667,NA,637.5,NA,26.275,1001.825,14.6041666666667,0,1.50833333333333
"1280","Aotizhongxin",2016-08-31,NA,NA,NA,NA,NA,27.4291666666667,992.945833333333,6.425,0,2.66666666666667
"1281","Aotizhongxin",2016-09-01,6.16666666666667,2.5,NA,279.166666666667,NA,25.2083333333333,992.495833333333,5.76666666666667,0,2.32916666666667
"1282","Aotizhongxin",2016-09-02,11.8333333333333,2.04166666666667,25,404.166666666667,27.75,24.0065476190476,998.3875,14.1791666666667,0,1.52083333333333
"1283","Aotizhongxin",2016-09-03,18.4583333333333,2.54166666666667,NA,358.333333333333,NA,25.8791666666667,1002.97916666667,16.4083333333333,0,1.39166666666667
"1284","Aotizhongxin",2016-09-04,79.8333333333333,4.41666666666667,51.1666666666667,987.5,93.9583333333333,26.0916666666667,1005.4125,18.1833333333333,0,1.7
"1285","Aotizhongxin",2016-09-05,27,2.16666666666667,NA,408.333333333333,NA,25.6333333333333,1006.125,15.5541666666667,0,1.75416666666667
"1286","Aotizhongxin",2016-09-06,NA,NA,NA,NA,NA,26.2041666666667,1004.30416666667,14.25,0,1.74583333333333
"1287","Aotizhongxin",2016-09-07,NA,NA,NA,NA,NA,24.6916666666667,1002.0375,15.5041666666667,1.12916666666667,2.07083333333333
"1288","Aotizhongxin",2016-09-08,20.6666666666667,2,48.9583333333333,479.166666666667,52.5833333333333,24.0666666666667,1002.45416666667,13.8208333333333,0.00416666666666667,1.28333333333333
"1289","Aotizhongxin",2016-09-09,19.9166666666667,3.54166666666667,NA,408.333333333333,NA,24.9166666666667,1004.17916666667,13.0333333333333,0,1.55833333333333
"1290","Aotizhongxin",2016-09-10,14.7916666666667,2.45833333333333,45.875,320.833333333333,52.7083333333333,25.3291666666667,1005.9125,12.4291666666667,0,1.47916666666667
"1291","Aotizhongxin",2016-09-11,36.5833333333333,2.16666666666667,NA,704.166666666667,NA,21.7291666666667,1009.68333333333,17.2291666666667,1.9875,1.8125
"1292","Aotizhongxin",2016-09-12,29.5416666666667,2,34.5416666666667,583.333333333333,82,22.5666666666667,1013.04583333333,16.3333333333333,0.00833333333333333,1.24166666666667
"1293","Aotizhongxin",2016-09-13,90.8333333333333,NA,NA,945.833333333333,NA,23.0916666666667,1013.59583333333,18.4958333333333,0,1.27916666666667
"1294","Aotizhongxin",2016-09-14,101.75,2.70833333333333,54.5,1000,85.9583333333333,NA,NA,NA,NA,1.70416666666667
"1295","Aotizhongxin",2016-09-15,73.4166666666667,2.875,NA,758.333333333333,NA,25.2,1010.1375,18.3041666666667,0,1.31666666666667
"1296","Aotizhongxin",2016-09-16,136.916666666667,3.58333333333333,47.4166666666667,1041.66666666667,106.916666666667,24.9208333333333,1008.42083333333,19.8333333333333,0,1.47083333333333
"1297","Aotizhongxin",2016-09-17,43.5833333333333,2,NA,600,NA,21.65,1013.67916666667,16.7666666666667,0.279166666666667,1.15
"1298","Aotizhongxin",2016-09-18,20.9166666666667,2,35.625,391.666666666667,21.875,19.0583333333333,1016.10833333333,15.5833333333333,0.0791666666666667,1.27083333333333
"1299","Aotizhongxin",2016-09-19,10.7083333333333,2,NA,295.833333333333,NA,19.2625,1017.57083333333,10.55,0,1.375
"1300","Aotizhongxin",2016-09-20,18.25,2,49.9583333333333,425,44.875,19.8041666666667,1016.05833333333,10,0,1.17916666666667
"1301","Aotizhongxin",2016-09-21,67.3333333333333,7.375,NA,895.833333333333,NA,19.2,1015.06458333333,12.675,0.00416666666666667,1.175
"1302","Aotizhongxin",2016-09-22,106.708333333333,8.875,69.125,983.333333333333,60.1666666666667,20.2177083333333,1011.31041666667,14.5916666666667,0,1.35833333333333
"1303","Aotizhongxin",2016-09-23,NA,NA,NA,NA,NA,21.5739583333333,1007.95625,16.95,0.1875,1.3375
"1304","Aotizhongxin",2016-09-24,121.583333333333,2.79166666666667,68.8333333333333,1000,94.1666666666667,22.2770833333333,1006.09583333333,17.6791666666667,0.125,1.1125
"1305","Aotizhongxin",2016-09-25,166.041666666667,2.33333333333333,NA,1329.16666666667,NA,NA,NA,NA,NA,NA
"1306","Aotizhongxin",2016-09-26,57,2,50.4166666666667,1004.16666666667,53.1666666666667,NA,NA,NA,NA,1.29583333333333
"1307","Aotizhongxin",2016-09-27,NA,NA,NA,NA,NA,18.29375,1016.44166666667,5.6625,0,3.675
"1308","Aotizhongxin",2016-09-28,NA,NA,NA,NA,NA,15.4885416666667,1022.04583333333,0.908333333333333,0,1.9
"1309","Aotizhongxin",2016-09-29,54.125,NA,NA,NA,NA,14.8972222222222,1015.47291666667,6.4625,0,1.2625
"1310","Aotizhongxin",2016-09-30,100.625,NA,84.75,NA,64.75,17.5802083333333,1011.275,9.7125,0,1.10416666666667
"1311","Aotizhongxin",2016-10-01,164.125,8.25,NA,1350,NA,18.775,1010.47916666667,12.1416666666667,0,1.03333333333333
"1312","Aotizhongxin",2016-10-02,189.583333333333,3.25,80.375,1304.16666666667,76.1666666666667,19.5208333333333,1008.65416666667,14.025,0.00833333333333333,1.04583333333333
"1313","Aotizhongxin",2016-10-03,119.75,2.41666666666667,NA,1091.66666666667,NA,22.2541666666667,1006.7625,16.8583333333333,0,1.3125
"1314","Aotizhongxin",2016-10-04,34.75,2.08333333333333,39.5833333333333,916.666666666667,22.7916666666667,16.8416666666667,1011.1625,12.75,0.3125,2.22083333333333
"1315","Aotizhongxin",2016-10-05,55.75,2,NA,1175,NA,16.7416666666667,1014.3125,13.2916666666667,0.00416666666666667,1.42916666666667
"1316","Aotizhongxin",2016-10-06,70.875,2,55.3333333333333,1662.5,6.04166666666667,15.4375,1020.77916666667,13.125,1.25833333333333,1.60833333333333
"1317","Aotizhongxin",2016-10-07,41.2083333333333,2,NA,1620.83333333333,NA,13.4958333333333,1015.27916666667,11.5166666666667,1.02083333333333,1.59166666666667
"1318","Aotizhongxin",2016-10-08,11,2.16666666666667,27.6666666666667,337.5,48.7916666666667,12.6375,1017.99583333333,-0.45,0,2.41666666666667
"1319","Aotizhongxin",2016-10-09,30.4166666666667,3.875,NA,675,NA,10.2375,1018.90416666667,3.48333333333333,0,1.24583333333333
"1320","Aotizhongxin",2016-10-10,NA,8.625,85,1191.66666666667,15.2916666666667,11.6125,1014.03333333333,6.79583333333333,0,0.908333333333333
"1321","Aotizhongxin",2016-10-11,115.583333333333,5.25,NA,1370.83333333333,NA,13.7041666666667,1017.46666666667,9.09166666666667,0,1.65833333333333
"1322","Aotizhongxin",2016-10-12,76.0833333333333,2.58333333333333,66.2916666666667,1108.33333333333,29.4583333333333,14.8791666666667,1020.06666666667,9.4125,0,1.1375
"1323","Aotizhongxin",2016-10-13,161.333333333333,2.625,NA,1570.83333333333,NA,15.375,1015.4625,11.975,0,0.7375
"1324","Aotizhongxin",2016-10-14,240.333333333333,3.20833333333333,120.75,1912.5,29.9583333333333,15.9791666666667,1016.525,13.275,0,0.816666666666667
"1325","Aotizhongxin",2016-10-15,NA,NA,NA,NA,NA,14.1166666666667,1018.24166666667,12.2833333333333,0.0208333333333333,0.708333333333333
"1326","Aotizhongxin",2016-10-16,112.541666666667,2.5,66.6666666666667,1004.16666666667,28.6666666666667,15.9541666666667,1014.35,12.9666666666667,0,1.00833333333333
"1327","Aotizhongxin",2016-10-17,NA,2.125,NA,879.166666666667,NA,15.8583333333333,1016.42916666667,8.12916666666667,0,1.36666666666667
"1328","Aotizhongxin",2016-10-18,115.333333333333,3.375,77.25,1916.66666666667,7.20833333333333,15.9083333333333,1015.89166666667,13.0958333333333,0,1.16666666666667
"1329","Aotizhongxin",2016-10-19,230.166666666667,3.41666666666667,NA,2316.66666666667,NA,17.0291666666667,1012.44583333333,14.5833333333333,0,0.9625
"1330","Aotizhongxin",2016-10-20,93.7916666666667,4.5,68.1666666666667,1400,12.875,14.0375,1017.73333333333,8.5875,0.166666666666667,1.7625
"1331","Aotizhongxin",2016-10-21,46.375,2,NA,758.333333333333,NA,10.8125,1015.39583333333,8.5125,0.3625,1.1375
"1332","Aotizhongxin",2016-10-22,15.5833333333333,2,32.7083333333333,500,16.4166666666667,12.140625,1018.68541666667,5.60833333333333,0,2.27916666666667
"1333","Aotizhongxin",2016-10-23,26.7083333333333,2.375,NA,562.5,NA,11.056875,1019.1875,1.70833333333333,0,1.19166666666667
"1334","Aotizhongxin",2016-10-24,69.25,2.33333333333333,72.0416666666667,1170.83333333333,2.20833333333333,10.0137847222222,1013.60798611111,6.03333333333333,0.00416666666666667,0.916666666666667
"1335","Aotizhongxin",2016-10-25,101.875,2.08333333333333,NA,1404.16666666667,NA,11.4265277777778,1010.60902777778,7.93333333333333,0,1.15833333333333
"1336","Aotizhongxin",2016-10-26,47.9583333333333,4.66666666666667,57.2916666666667,816.666666666667,19.2916666666667,12.5559027777778,1019.50416666667,2.90833333333333,0,2.08333333333333
"1337","Aotizhongxin",2016-10-27,33.0416666666667,4.5,NA,1116.66666666667,NA,9.094375,1023.06666666667,4.10416666666667,0.479166666666667,1.725
"1338","Aotizhongxin",2016-10-28,10.1666666666667,2.5,30.75,345.833333333333,34.375,9.50166666666667,1025.55,-3.24166666666667,0.00416666666666667,2.075
"1339","Aotizhongxin",2016-10-29,20.5833333333333,3.08333333333333,NA,445.833333333333,NA,6.85833333333333,1026.69166666667,-3.41666666666667,0,1.85
"1340","Aotizhongxin",2016-10-30,47.875,2.83333333333333,50.125,808.333333333333,23.0833333333333,6.45833333333333,1022.42083333333,-3.41666666666667,0,2.31666666666667
"1341","Aotizhongxin",2016-10-31,7.04166666666667,5.08333333333333,19,220.833333333333,NA,3.18333333333333,1033.23333333333,-18.05,0,2.9125
"1342","Aotizhongxin",2016-11-01,39,11.2083333333333,59.75,637.5,19.9583333333333,2.68333333333333,1029.85833333333,-7.66666666666667,0,1.275
"1343","Aotizhongxin",2016-11-02,NA,NA,NA,NA,NA,5.1875,1021.94583333333,-2.4,0,1.3125
"1344","Aotizhongxin",2016-11-03,196.791666666667,7,118.625,2875,5,5.6125,1014.22916666667,1.5875,0,0.991666666666667
"1345","Aotizhongxin",2016-11-04,246.375,3.91666666666667,NA,3941.66666666667,NA,6.05833333333333,1005.47916666667,4.13333333333333,0,0.995833333333333
"1346","Aotizhongxin",2016-11-05,175.5,3,99.5416666666667,3533.33333333333,20.25,8.73333333333333,1010.56666666667,5.34583333333333,0,1.60833333333333
"1347","Aotizhongxin",2016-11-06,67.0416666666667,7.375,NA,1566.66666666667,NA,7.94583333333333,1022.99583333333,-2.97916666666667,0,1.60833333333333
"1348","Aotizhongxin",2016-11-07,43.9166666666667,2.16666666666667,48.5416666666667,1220.83333333333,23.375,8.39166666666667,1025.67083333333,-3.16666666666667,0.0208333333333333,2.20833333333333
"1349","Aotizhongxin",2016-11-08,35.6666666666667,NA,NA,NA,NA,5.25416666666667,1029.875,-4.10416666666667,0,1.15416666666667
"1350","Aotizhongxin",2016-11-09,NA,NA,NA,NA,NA,3.275,1025.17916666667,0.0333333333333333,0,0.954166666666667
"1351","Aotizhongxin",2016-11-10,147.583333333333,5.625,NA,NA,10.5833333333333,7.02083333333333,1011.0125,0.504166666666667,0,1.53333333333333
"1352","Aotizhongxin",2016-11-11,74.7916666666667,7.29166666666667,NA,NA,6.08333333333333,4.81666666666667,1010.3875,-1.35,0,0.9625
"1353","Aotizhongxin",2016-11-12,72.6666666666667,7.5,NA,1400,10.75,6.8875,1015.69166666667,1.03333333333333,0,1.17916666666667
"1354","Aotizhongxin",2016-11-13,96.625,6,76.0416666666667,2283.33333333333,2.08333333333333,8.1375,1013.48333333333,4.225,0,0.9625
"1355","Aotizhongxin",2016-11-14,44.125,3.41666666666667,NA,991.666666666667,NA,9.3875,1017.875,-10.0125,0,2.97083333333333
"1356","Aotizhongxin",2016-11-15,41.2916666666667,10.6666666666667,70.5416666666667,1341.66666666667,12.375,4.21666666666667,1021.82916666667,-6.70416666666667,0,1.025
"1357","Aotizhongxin",2016-11-16,106.75,12.375,NA,2591.66666666667,9.41666666666667,5.30416666666667,1016.95833333333,-0.204166666666667,0,0.883333333333333
"1358","Aotizhongxin",2016-11-17,113.625,14.0416666666667,76.875,2691.66666666667,2.91666666666667,5.87916666666667,1019.32083333333,-0.2625,0,1.06666666666667
"1359","Aotizhongxin",2016-11-18,193.208333333333,10.9583333333333,88.7916666666667,3883.33333333333,2,6.72916666666667,1011.04166666667,3.6125,0,1.02083333333333
"1360","Aotizhongxin",2016-11-19,127.583333333333,5.58333333333333,67.7916666666667,1945.83333333333,21.5416666666667,10.0833333333333,1013.875,1.47916666666667,0,1.69166666666667
"1361","Aotizhongxin",2016-11-20,51.5416666666667,NA,NA,1154.16666666667,NA,3.75,1021.2125,0.9625,0.0625,2.41666666666667
"1362","Aotizhongxin",2016-11-21,9.79166666666667,3.95833333333333,15,420.833333333333,59.9166666666667,-1.34583333333333,1027.34166666667,-9.275,0.1375,3.77916666666667
"1363","Aotizhongxin",2016-11-22,8.16666666666667,5.20833333333333,18.3333333333333,358.333333333333,NA,-3.3125,1035.04166666667,-18.6583333333333,0,3.75833333333333
"1364","Aotizhongxin",2016-11-23,15.9583333333333,7.91666666666667,32.1666666666667,533.333333333333,38.7083333333333,-0.6375,1031.22083333333,-16.8458333333333,0,2.37916666666667
"1365","Aotizhongxin",2016-11-24,NA,16.2083333333333,NA,1420.83333333333,12.2083333333333,-0.216666666666667,1025.27916666667,-12.175,0,1.27916666666667
"1366","Aotizhongxin",2016-11-25,165.75,23.9583333333333,107.708333333333,2862.5,4.16666666666667,0.5625,1021.12916666667,-7.07083333333333,0,1.02916666666667
"1367","Aotizhongxin",2016-11-26,277.916666666667,18.5,NA,4029.16666666667,7,2.08333333333333,1016.55833333333,-4.10833333333333,0,0.995833333333333
"1368","Aotizhongxin",2016-11-27,59.5416666666667,7.95833333333333,58.625,1154.16666666667,31.375,2.775,1023.5125,-11.025,0,1.775
"1369","Aotizhongxin",2016-11-28,58.6666666666667,NA,NA,1904.16666666667,NA,0.804166666666667,1028.23333333333,-8.625,0,0.866666666666667
"1370","Aotizhongxin",2016-11-29,109.958333333333,NA,NA,2945.83333333333,2.58333333333333,1.3375,1029.5625,-4.625,0,1.075
"1371","Aotizhongxin",2016-11-30,93.9166666666667,12.875,NA,2333.33333333333,24.6666666666667,5.01666666666667,1020.64166666667,-4.4125,0,1.975
"1372","Aotizhongxin",2016-12-01,29.9166666666667,7.75,48.3333333333333,650,41.7083333333333,5.1,1027.725,-10.575,0,1.37916666666667
"1373","Aotizhongxin",2016-12-02,86.6666666666667,17.2916666666667,NA,1804.16666666667,NA,3.14583333333333,1025.28333333333,-7.0875,0,1.03333333333333
"1374","Aotizhongxin",2016-12-03,206.75,23.2083333333333,119.5,3416.66666666667,5.58333333333333,2.09166666666667,1017.19166666667,-3.45833333333333,0,0.916666666666667
"1375","Aotizhongxin",2016-12-04,310,14.3333333333333,NA,4366.66666666667,8.375,2.90833333333333,1012.97083333333,-2.1,0,0.729166666666667
"1376","Aotizhongxin",2016-12-05,38.5,5.875,45.625,891.666666666667,33,2.6,1023.58333333333,-11.4,0,2.425
"1377","Aotizhongxin",2016-12-06,88.0416666666667,21.375,NA,2541.66666666667,NA,0.0291666666666666,1019.0625,-11.6791666666667,0,0.9
"1378","Aotizhongxin",2016-12-07,139.666666666667,30.5,116,2870.83333333333,5.375,2.99583333333333,1019.27083333333,-6.01666666666667,0,1.575
"1379","Aotizhongxin",2016-12-08,94.5833333333333,9.29166666666667,NA,1900,38.2916666666667,4.39583333333333,1014.32083333333,-8.78333333333333,0,2.64166666666667
"1380","Aotizhongxin",2016-12-09,21.5416666666667,6.625,40.7083333333333,666.666666666667,36.875,1.5,1024.32083333333,-12.5458333333333,0,1.59166666666667
"1381","Aotizhongxin",2016-12-10,44.4583333333333,14.8333333333333,NA,1433.33333333333,NA,-0.695833333333333,1025.2625,-10.9791666666667,0,0.925
"1382","Aotizhongxin",2016-12-11,176.791666666667,34.75,114.916666666667,3937.5,4.45833333333333,-0.704166666666667,1021.1625,-6.675,0,1.19166666666667
"1383","Aotizhongxin",2016-12-12,211.833333333333,38.5833333333333,NA,2733.33333333333,6.625,2.48333333333333,1020.4125,-3.79166666666667,0,0.9625
"1384","Aotizhongxin",2016-12-13,48.5,NA,NA,1108.33333333333,28.5,1.22916666666667,1027.14166666667,-12.5791666666667,0,1.55416666666667
"1385","Aotizhongxin",2016-12-14,24.875,10.625,NA,687.5,33.75,-0.770833333333333,1029.3125,-16.8083333333333,0,1.95
"1386","Aotizhongxin",2016-12-15,27.5,13.0416666666667,47.6666666666667,937.5,33.9583333333333,0.120833333333333,1028.49166666667,-14.5,0,2.36666666666667
"1387","Aotizhongxin",2016-12-16,85,19.875,97.6666666666667,1958.33333333333,8.83333333333333,-0.0958333333333334,1022.55416666667,-10.625,0,0.979166666666667
"1388","Aotizhongxin",2016-12-17,211.708333333333,35.6666666666667,120.458333333333,3675,5.58333333333333,-0.116666666666667,1018.48333333333,-6.65833333333333,0,0.866666666666667
"1389","Aotizhongxin",2016-12-18,228.083333333333,30.6666666666667,117.25,4129.16666666667,5.70833333333333,0.1125,1020.025,-5.7625,0,0.520833333333333
"1390","Aotizhongxin",2016-12-19,229.5,29.875,129.458333333333,4687.5,5.125,0.483333333333333,1020.8625,-5.325,0,0.675
"1391","Aotizhongxin",2016-12-20,336,6.29166666666667,131.75,7450,5.125,-1.29166666666667,1024.89583333333,-2.8625,0,1.225
"1392","Aotizhongxin",2016-12-21,370.916666666667,9.45833333333333,154.291666666667,7487.5,4.95833333333333,0.958333333333333,1022.05833333333,-2.3375,0,1.04583333333333
"1393","Aotizhongxin",2016-12-22,68.0833333333333,8.04166666666667,34.5833333333333,1308.33333333333,47.5,2.87083333333333,1019.7625,-10.975,0,3.34166666666667
"1394","Aotizhongxin",2016-12-23,29.9166666666667,7.41666666666667,51.4166666666667,708.333333333333,26.5416666666667,-0.604166666666667,1026.20833333333,-13.5083333333333,0,1.53333333333333
"1395","Aotizhongxin",2016-12-24,129.625,29.75,100.333333333333,2995.83333333333,5.45833333333333,-0.65,1026.4,-8.79166666666667,0,1.24166666666667
"1396","Aotizhongxin",2016-12-25,158.958333333333,35.625,109.666666666667,3179.16666666667,2.66666666666667,-1.16666666666667,1024.9875,-6.34583333333333,0,0.979166666666667
"1397","Aotizhongxin",2016-12-26,50.8333333333333,20.5833333333333,51.1666666666667,1091.66666666667,28.4583333333333,1.49583333333333,1027.31666666667,-12.725,0,1.625
"1398","Aotizhongxin",2016-12-27,NA,NA,NA,NA,NA,-0.870833333333333,1030.35833333333,-15.0625,0,2.0875
"1399","Aotizhongxin",2016-12-28,64.4583333333333,8.125,44.0416666666667,937.5,NA,-0.825,1028.65,-13.6,0,2.675
"1400","Aotizhongxin",2016-12-29,54.9166666666667,12,56.0416666666667,858.333333333333,26.7083333333333,-1.19583333333333,1031.02083333333,-16.4875,0,1.64166666666667
"1401","Aotizhongxin",2016-12-30,200.583333333333,20.6666666666667,104.833333333333,3200,6.83333333333333,-3.14166666666667,1025.42916666667,-9.475,0,1.075
"1402","Aotizhongxin",2016-12-31,301.166666666667,18.5416666666667,139.916666666667,4445.83333333333,6.25,-2.52916666666667,1022.925,-7.925,0,0.85
"1403","Aotizhongxin",2017-01-01,464.083333333333,8.83333333333333,150.583333333333,6791.66666666667,4.91666666666667,-2.89583333333333,1021.02916666667,-5.02916666666667,0,1.09583333333333
"1404","Aotizhongxin",2017-01-02,173.833333333333,13.6666666666667,94.4166666666667,3083.33333333333,30.2083333333333,0.579166666666667,1021.46666666667,-8.125,0,1.41666666666667
"1405","Aotizhongxin",2017-01-03,292.458333333333,20.125,147.791666666667,NA,12.375,-0.345833333333333,1018.675,-5.825,0,0.816666666666667
"1406","Aotizhongxin",2017-01-04,368.166666666667,19.7916666666667,170.958333333333,NA,9.375,-0.529166666666667,1021.9125,-4.45833333333333,0,1.11666666666667
"1407","Aotizhongxin",2017-01-05,219.041666666667,11.9583333333333,120.291666666667,5958.33333333333,4.91666666666667,0.966666666666667,1026.51666666667,-2.57916666666667,0,1.1125
"1408","Aotizhongxin",2017-01-06,197.416666666667,23,115.916666666667,3904.16666666667,5.20833333333333,0.7,1023.08333333333,-3.42083333333333,0,0.829166666666667
"1409","Aotizhongxin",2017-01-07,155.25,19.3333333333333,85.2083333333333,2629.16666666667,5.58333333333333,1.59166666666667,1020.09583333333,-1.625,0.0125,1.03333333333333
"1410","Aotizhongxin",2017-01-08,21.9166666666667,11.25,32.375,462.5,49.625,3.79166666666667,1018.425,-10.0875,0,2.74166666666667
"1411","Aotizhongxin",2017-01-09,33.6666666666667,5.20833333333333,42.1666666666667,650,43.7083333333333,0.858333333333333,1022.29861111111,-12.4291666666667,0,3.31666666666667
"1412","Aotizhongxin",2017-01-10,24.625,NA,NA,NA,NA,NA,NA,NA,NA,3.20416666666667
"1413","Aotizhongxin",2017-01-11,49.3333333333333,25.1666666666667,NA,1633.33333333333,NA,-0.485138888888889,1021.68541666667,-11.3208333333333,0,1.18333333333333
"1414","Aotizhongxin",2017-01-12,46.375,19.7916666666667,69.2916666666667,895.833333333333,43.625,1.47756944444444,1017.26458333333,-12.0125,0,2.07083333333333
"1415","Aotizhongxin",2017-01-13,14.1666666666667,14.5833333333333,27.5416666666667,350,72.5416666666667,0.470833333333333,1021.29375,-20.0541666666667,0,3.34583333333333
"1416","Aotizhongxin",2017-01-14,22.4166666666667,15.7083333333333,53.75,729.166666666667,42.125,-1.66798611111111,1028.64583333333,-20.3458333333333,0,2.07916666666667
"1417","Aotizhongxin",2017-01-15,48.5,11.1666666666667,56.1666666666667,887.5,38.4166666666667,-3.24979166666667,1029.75138888889,-8.77916666666667,0,1.62083333333333
"1418","Aotizhongxin",2017-01-16,98.5416666666667,19.875,81.125,1725,22.6666666666667,-1.91291666666667,1027.98958333333,-7.6,0,1.55416666666667
"1419","Aotizhongxin",2017-01-17,148.041666666667,28.375,87.0833333333333,NA,29.3333333333333,-0.944930555555556,1026.74166666667,-6.1625,0,1.25833333333333
"1420","Aotizhongxin",2017-01-18,39.9583333333333,10.3333333333333,57.25,NA,NA,-2.34190972222222,1029.32916666667,-14.1,0,1.50416666666667
"1421","Aotizhongxin",2017-01-19,48.4166666666667,13.625,43.875,1287.5,50.5416666666667,NA,NA,NA,NA,NA
"1422","Aotizhongxin",2017-01-20,21.5,9.25,34.5416666666667,541.666666666667,58.9166666666667,-4.74590277777778,1030.00625,-21.8083333333333,0,2.25
"1423","Aotizhongxin",2017-01-21,27.1666666666667,12.9166666666667,35.5416666666667,866.666666666667,58,-3.73819444444444,1026.73125,-21.7583333333333,0,3.01666666666667
"1424","Aotizhongxin",2017-01-22,24.1666666666667,11,50.25,741.666666666667,39.625,-4.75472222222222,1031.26180555556,-20.5458333333333,0,1.70416666666667
"1425","Aotizhongxin",2017-01-23,31.75,13.5833333333333,47.6666666666667,912.5,43.4166666666667,-5.09583333333333,1031.51180555556,-17.8625,0,1.375
"1426","Aotizhongxin",2017-01-24,87.4583333333333,35.2916666666667,87.8333333333333,2120.83333333333,38.2916666666667,-3.67729166666667,1032.83472222222,-14.0166666666667,0,1.20833333333333
"1427","Aotizhongxin",2017-01-25,NA,NA,NA,NA,NA,-2.76076388888889,1028.16319444444,-10.3208333333333,0,1.0625
"1428","Aotizhongxin",2017-01-26,167.583333333333,28.125,73.5416666666667,2758.33333333333,62.5,0.5675,1020.22847222222,-10.0041666666667,0,2.39166666666667
"1429","Aotizhongxin",2017-01-27,58.375,22.6666666666667,29.75,629.166666666667,77.9583333333333,NA,NA,NA,NA,NA
"1430","Aotizhongxin",2017-01-28,379,97.875,83.75,2233.33333333333,64.0416666666667,-1.42034722222222,1017.91875,-10.1333333333333,0,1.4625
"1431","Aotizhongxin",2017-01-29,41.4166666666667,14.8333333333333,17.9583333333333,745.833333333333,74.875,-1.66263888888889,1025.05902777778,-18.9083333333333,0,4.5875
"1432","Aotizhongxin",2017-01-30,25.2916666666667,14.375,18.7083333333333,487.5,79.375,-2.26770833333333,1032.65833333333,-26.3541666666667,0,2.6125
"1433","Aotizhongxin",2017-01-31,72.7916666666667,31.6666666666667,53.9166666666667,1341.66666666667,65.75,0.8625,1025.04583333333,-22.7041666666667,0,1.775
"1434","Aotizhongxin",2017-02-01,29.0833333333333,13.8333333333333,25.6666666666667,NA,77.9166666666667,0.1,1032.75416666667,-22.0333333333333,0,2.02083333333333
